LeaseCompId,PropertyId,PropertyName,Address.DeliveryAddress,Address.Locality,Address.Subdivision,Address.PostalCode,Address.County,Market,Submarket,full_address_std,match,matched_address,latitude,longitude,state_fips,county_fips,census_tract,census_block,geoid,tie_matched_addresses,tie_latitudes,tie_longitudes,tie_geoids
138467611.0,10548536.0,,334-336 Claremont Blvd,San Francisco,CA,94127.0,San Francisco,San Francisco,Southern City,"334 CLAREMONT BLVD, SAN FRANCISCO, CA 94127, UNITED STATES",Match,"334 CLAREMONT BLVD, SAN FRANCISCO, CA, 94127",37.740345234667,-122.465217129252,6.0,75.0,30800.0,1015.0,60750308001015.0,,,,
161878821.0,10551600.0,1177 Market at Trinity Place,1177 Market St,San Francisco,CA,94103.0,San Francisco,San Francisco,SoMa,"1177 MARKET ST, SAN FRANCISCO, CA 94103, UNITED STATES",Match,"1177 MARKET ST, SAN FRANCISCO, CA, 94103",37.779030932552,-122.414083353303,6.0,75.0,17604.0,2000.0,60750176042000.0,,,,
183447541.0,10558835.0,,633 Folsom St,San Francisco,CA,94107.0,San Francisco,San Francisco,Rincon/South Beach,"633 FOLSOM ST, SAN FRANCISCO, CA 94107, UNITED STATES",Match,"633 FOLSOM ST, SAN FRANCISCO, CA, 94107",37.78497260452,-122.397324466424,6.0,75.0,61503.0,3000.0,60750615033000.0,,,,
157957061.0,10567283.0,,977 Laurel St,San Carlos,CA,94070.0,San Mateo,San Francisco,San Carlos,"977 LAUREL ST, SAN CARLOS, CA 94070, UNITED STATES",Match,"977 LAUREL ST, SAN CARLOS, CA, 94070",37.501646446772,-122.25515544907,6.0,81.0,609201.0,3002.0,60816092013002.0,,,,
197824291.0,10568833.0,,1663 Valencia St,San Francisco,CA,94110.0,San Francisco,San Francisco,Southwest San Francisco,"1663 VALENCIA ST, SAN FRANCISCO, CA 94110, UNITED STATES",Match,"1663 VALENCIA ST, SAN FRANCISCO, CA, 94110",37.746470507295,-122.420046182257,6.0,75.0,25300.0,4000.0,60750253004000.0,,,,
163131091.0,10584010.0,,66 Kearny St,San Francisco,CA,94108.0,San Francisco,San Francisco,Financial District,"66 KEARNY ST, SAN FRANCISCO, CA 94108, UNITED STATES",Match,"66 KEARNY ST, SAN FRANCISCO, CA, 94108",37.788730895673,-122.403556678735,6.0,75.0,11700.0,4011.0,60750117004011.0,,,,
158358761.0,10586384.0,,3420 18th St,San Francisco,CA,94110.0,San Francisco,San Francisco,Mission,"3420 18TH ST, SAN FRANCISCO, CA 94110, UNITED STATES",Match,"3420 18TH ST, SAN FRANCISCO, CA, 94110",37.76185985702,-122.419917637384,6.0,75.0,20802.0,1006.0,60750208021006.0,,,,
169900121.0,10587682.0,,750-780 Alma Ln,Foster City,CA,94404.0,San Mateo,San Francisco,Foster City/Redwood Shrs,"750 ALMA LN, FOSTER CITY, CA 94404, UNITED STATES",Match,"750 ALMA LN, FOSTER CITY, CA, 94404",37.559497252205,-122.267521842753,6.0,81.0,608025.0,1005.0,60816080251005.0,,,,
167746461.0,10606344.0,,200 Broad St,San Francisco,CA,94112.0,San Francisco,San Francisco,Southern City,"200 BROAD ST, SAN FRANCISCO, CA 94112, UNITED STATES",Match,"200 BROAD ST, SAN FRANCISCO, CA, 94112",37.71322899064,-122.459095176166,6.0,75.0,31401.0,1006.0,60750314011006.0,,,,
155380681.0,10624388.0,,955 Grant Ave,San Francisco,CA,94108.0,San Francisco,San Francisco,Van Ness/Chinatown,"955 GRANT AVE, SAN FRANCISCO, CA 94108, UNITED STATES",Match,"955 GRANT AVE, SAN FRANCISCO, CA, 94108",37.795838534533,-122.40668782635,6.0,75.0,61102.0,2000.0,60750611022000.0,,,,
156356561.0,10624863.0,,380 El Camino Real,San Carlos,CA,94070.0,San Mateo,San Francisco,Belmont/San Carlos,"380 EL CAMINO REAL, SAN CARLOS, CA 94070, UNITED STATES",Match,"380 EL CAMINO REAL, SAN CARLOS, CA, 94070",37.510144450829,-122.263878860255,6.0,81.0,609202.0,1021.0,60816092021021.0,,,,
154703251.0,10632275.0,INSEAD,224 Townsend St,San Francisco,CA,94107.0,San Francisco,San Francisco,South of Market,"224 TOWNSEND ST, SAN FRANCISCO, CA 94107, UNITED STATES",Match,"224 TOWNSEND ST, SAN FRANCISCO, CA, 94107",37.778314081572,-122.393537984431,6.0,75.0,18000.0,1005.0,60750180001005.0,,,,
172243301.0,10635390.0,,1155-1159 Valencia St,San Francisco,CA,94110.0,San Francisco,San Francisco,Mission,"1155 VALENCIA ST, SAN FRANCISCO, CA 94110, UNITED STATES",Match,"1155 VALENCIA ST, SAN FRANCISCO, CA, 94110",37.754424450137,-122.420809780668,6.0,75.0,20900.0,4001.0,60750209004001.0,,,,
167434171.0,10655204.0,,741 Diamond St,San Francisco,CA,94114.0,San Francisco,San Francisco,Southern City,"741 DIAMOND ST, SAN FRANCISCO, CA 94114, UNITED STATES",Match,"741 DIAMOND ST, SAN FRANCISCO, CA, 94114",37.751642994363,-122.436273687491,6.0,75.0,21200.0,2008.0,60750212002008.0,,,,
161184771.0,10658249.0,,219 S San Mateo Dr,San Mateo,CA,94401.0,San Mateo,San Francisco,San Mateo,"219 S SAN MATEO DR, SAN MATEO, CA 94401, UNITED STATES",Match,"219 S SAN MATEO DR, SAN MATEO, CA, 94401",37.564882579898,-122.324724304129,6.0,81.0,606300.0,3010.0,60816063003010.0,,,,
155838041.0,10662166.0,,1412 Powell St,San Francisco,CA,94133.0,San Francisco,San Francisco,Van Ness/Chinatown,"1412 POWELL ST, SAN FRANCISCO, CA 94133, UNITED STATES",Match,"1412 POWELL ST, SAN FRANCISCO, CA, 94133",37.797590387146,-122.410225294347,6.0,75.0,10701.0,2002.0,60750107012002.0,,,,
156348031.0,10666374.0,,1300 17th St,San Francisco,CA,94107.0,San Francisco,San Francisco,Showplace Square,"1300 17TH ST, SAN FRANCISCO, CA 94107, UNITED STATES",Match,"1300 17TH ST, SAN FRANCISCO, CA, 94107",37.765182173132,-122.396846691549,6.0,75.0,60702.0,1034.0,60750607021034.0,,,,
165951811.0,10666995.0,Yard Space Lot 1,30 Tanforan Ave,South San Francisco,CA,94080.0,San Mateo,San Francisco,South San Francisco,"30 TANFORAN AVE, SOUTH SAN FRANCISCO, CA 94080, UNITED STATES",Match,"30 TANFORAN AVE, SOUTH SAN FRANCISCO, CA, 94080",37.639801031337,-122.415685294449,6.0,81.0,602300.0,2074.0,60816023002074.0,,,,
159571961.0,10683085.0,,506 Santa Cruz Ave,Menlo Park,CA,94025.0,San Mateo,San Francisco,Menlo Park,"506 SANTA CRUZ AVE, MENLO PARK, CA 94025, UNITED STATES",Match,"506 SANTA CRUZ AVE, MENLO PARK, CA, 94025",37.454282135126,-122.1825046513,6.0,81.0,612500.0,1010.0,60816125001010.0,,,,
203087051.0,10683100.0,,556 Santa Cruz Ave,Menlo Park,CA,94025.0,San Mateo,San Francisco,Menlo Park,"556 SANTA CRUZ AVE, MENLO PARK, CA 94025, UNITED STATES",Match,"556 SANTA CRUZ AVE, MENLO PARK, CA, 94025",37.453978444047,-122.182776707925,6.0,81.0,612500.0,1010.0,60816125001010.0,,,,
156859681.0,10689072.0,1189 Tennessee St #103,1189 Tennessee St,San Francisco,CA,94107.0,San Francisco,San Francisco,Mission Bay/China Basin,"1189 TENNESSEE ST, SAN FRANCISCO, CA 94107, UNITED STATES",Match,"1189 TENNESSEE ST, SAN FRANCISCO, CA, 94107",37.756559906128,-122.389052494659,6.0,75.0,22600.0,1007.0,60750226001007.0,,,,
156708381.0,10689715.0,Boatyard,835 Terry A Francois Blvd,San Francisco,CA,94158.0,San Francisco,San Francisco,Mission Bay/China Basin,"835 TERRY A FRANCOIS BLVD, SAN FRANCISCO, CA 94158, UNITED STATES",Match,"835 TERRY A FRANCOIS BLVD, SAN FRANCISCO, CA, 94158",37.766121094031,-122.386308835054,6.0,75.0,22600.0,2001.0,60750226002001.0,,,,
157978031.0,10692481.0,,603 Jefferson Ave,Redwood City,CA,94063.0,San Mateo,San Francisco,Redwood City,"603 JEFFERSON AVE, REDWOOD CITY, CA 94063, UNITED STATES",Match,"603 JEFFERSON AVE, REDWOOD CITY, CA, 94063",37.488549886764,-122.228251189468,6.0,81.0,610202.0,2044.0,60816102022044.0,,,,
143298601.0,10703726.0,210 Church Apartments,210 Church St,San Francisco,CA,94114.0,San Francisco,San Francisco,Castro,"210 CHURCH ST, SAN FRANCISCO, CA 94114, UNITED STATES",Match,"210 CHURCH ST, SAN FRANCISCO, CA, 94114",37.767188693997,-122.428990879991,6.0,75.0,20300.0,3001.0,60750203003001.0,,,,
168327791.0,10703877.0,Softbank,500 El Camino Real,Menlo Park,CA,94025.0,San Mateo,San Francisco,Menlo Park,"500 EL CAMINO REAL, MENLO PARK, CA 94025, UNITED STATES",No_Match,,,,,,,,,,,,
165131361.0,10712208.0,,1564 Bush St,San Francisco,CA,94109.0,San Francisco,San Francisco,Van Ness/Chinatown,"1564 BUSH ST, SAN FRANCISCO, CA 94109, UNITED STATES",Match,"1564 BUSH ST, SAN FRANCISCO, CA, 94109",37.788405137145,-122.423057570619,6.0,75.0,15100.0,3000.0,60750151003000.0,,,,
160453551.0,10715804.0,,14 Funston Ave,San Francisco,CA,94129.0,San Francisco,San Francisco,West of Van Ness,"14 FUNSTON AVE, SAN FRANCISCO, CA 94129, UNITED STATES",Match,"14 FUNSTON AVE, SAN FRANCISCO, CA, 94129",37.798298914376,-122.456521372255,6.0,75.0,60100.0,2055.0,60750601002055.0,,,,
156667511.0,10717146.0,,11 N Ellsworth Ave,San Mateo,CA,94401.0,San Mateo,San Francisco,San Mateo,"11 N ELLSWORTH AVE, SAN MATEO, CA 94401, UNITED STATES",Match,"11 N ELLSWORTH AVE, SAN MATEO, CA, 94401",37.567427126306,-122.325329836611,6.0,81.0,606300.0,3003.0,60816063003003.0,,,,
157469321.0,10718805.0,,909 N Amphlett Blvd,San Mateo,CA,94401.0,San Mateo,San Francisco,San Mateo,"909 N AMPHLETT BLVD, SAN MATEO, CA 94401, UNITED STATES",Match,"909 N AMPHLETT BLVD, SAN MATEO, CA, 94401",37.584548848217,-122.329370854749,6.0,81.0,606000.0,3003.0,60816060003003.0,,,,
204640611.0,10722365.0,,661 El Camino Real,San Carlos,CA,94070.0,San Mateo,San Francisco,Belmont/San Carlos,"661 EL CAMINO REAL, SAN CARLOS, CA 94070, UNITED STATES",No_Match,,,,,,,,,,,,
172675291.0,10722397.0,,555 El Camino Real,San Carlos,CA,94070.0,San Mateo,San Francisco,Belmont/San Carlos,"555 EL CAMINO REAL, SAN CARLOS, CA 94070, UNITED STATES",Match,"555 EL CAMINO REAL, SAN CARLOS, CA, 94070",37.50818709189,-122.261144505099,6.0,81.0,609202.0,3000.0,60816092023000.0,,,,
160118451.0,10731030.0,,577 Old County Rd,San Carlos,CA,94070.0,San Mateo,San Francisco,Belmont/San Carlos,"577 OLD COUNTY RD, SAN CARLOS, CA 94070, UNITED STATES",Match,"577 OLD COUNTY RD, SAN CARLOS, CA, 94070",37.507888644139,-122.259857481489,6.0,81.0,609100.0,2021.0,60816091002021.0,,,,
156676141.0,10731331.0,,401 32nd Ave,San Francisco,CA,94121.0,San Francisco,San Francisco,West of Van Ness,"401 32ND AVE, SAN FRANCISCO, CA 94121, UNITED STATES",Match,"401 32ND AVE, SAN FRANCISCO, CA, 94121",37.781619480072,-122.492444357742,6.0,75.0,42700.0,3006.0,60750427003006.0,,,,
190097951.0,10735592.0,,15-19 Butte Pl,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market,"15 BUTTE PL, SAN FRANCISCO, CA 94103, UNITED STATES",Match,"15 BUTTE PL, SAN FRANCISCO, CA, 94103",37.773549121308,-122.401854971898,6.0,75.0,18000.0,3000.0,60750180003000.0,,,,
157451591.0,10738962.0,,500 Linda Mar Blvd,Pacifica,CA,94044.0,San Mateo,San Francisco,Peninsula Coastline,"500 LINDA MAR BLVD, PACIFICA, CA 94044, UNITED STATES",Match,"500 LINDA MAR BLVD, PACIFICA, CA, 94044",37.595013526976,-122.502558731116,6.0,81.0,603200.0,2000.0,60816032002000.0,,,,
187572661.0,10745905.0,,4197-4199 24th St,San Francisco,CA,94114.0,San Francisco,San Francisco,Southern City,"4197 24TH ST, SAN FRANCISCO, CA 94114, UNITED STATES",Match,"4197 24TH ST, SAN FRANCISCO, CA, 94114",37.751102898985,-122.436176629691,6.0,75.0,21300.0,1000.0,60750213001000.0,,,,
159542701.0,10765104.0,,200 6th Ave,San Francisco,CA,94118.0,San Francisco,San Francisco,West of Van Ness,"200 6TH AVE, SAN FRANCISCO, CA 94118, UNITED STATES",Match,"200 6TH AVE, SAN FRANCISCO, CA, 94118",37.784739918026,-122.46447649595,6.0,75.0,40100.0,3005.0,60750401003005.0,,,,
160238711.0,10780702.0,,1633-1649 Haight St,San Francisco,CA,94117.0,San Francisco,San Francisco,West of Van Ness,"1633 HAIGHT ST, SAN FRANCISCO, CA 94117, UNITED STATES",Match,"1633 HAIGHT ST, SAN FRANCISCO, CA, 94117",37.769656503391,-122.449253463281,6.0,75.0,16602.0,1009.0,60750166021009.0,,,,
165303371.0,10780919.0,,1431 Mendell St,San Francisco,CA,94124.0,San Francisco,San Francisco,Bayview/Hunters Point,"1431 MENDELL ST, SAN FRANCISCO, CA 94124, UNITED STATES",Match,"1431 MENDELL ST, SAN FRANCISCO, CA, 94124",37.734356024952,-122.390475640238,6.0,75.0,61200.0,1016.0,60750612001016.0,,,,
157469701.0,10785145.0,Building L,60 31st Ave,San Mateo,CA,94403.0,San Mateo,San Francisco,San Mateo,"60 31ST AVE, SAN MATEO, CA 94403, UNITED STATES",No_Match,,,,,,,,,,,,
201809701.0,10840154.0,,1283-1295 El Camino Real,Menlo Park,CA,94025.0,San Mateo,San Francisco,Downtown Menlo Park,"1283 EL CAMINO REAL, MENLO PARK, CA 94025, UNITED STATES",Match,"1283 EL CAMINO REAL, MENLO PARK, CA, 94025",37.454491498354,-122.185001283803,6.0,81.0,612600.0,3000.0,60816126003000.0,,,,
201141571.0,10842244.0,,311 7th Ave,San Mateo,CA,94401.0,San Mateo,San Francisco,San Mateo,"311 7TH AVE, SAN MATEO, CA 94401, UNITED STATES",Match,"311 7TH AVE, SAN MATEO, CA, 94401",37.562936518853,-122.319418777795,6.0,81.0,606300.0,2019.0,60816063002019.0,,,,
182157621.0,10842738.0,,574-580 Kelly Ave,Half Moon Bay,CA,94019.0,San Mateo,San Francisco,San Mateo-Foster City-Burlingame,"574 KELLY AVE, HALF MOON BAY, CA 94019, UNITED STATES",Match,"574 KELLY ST, HALF MOON BAY, CA, 94019",37.463828218822,-122.431863041166,6.0,81.0,613702.0,3008.0,60816137023008.0,,,,
158038721.0,10844991.0,,1144 Capp St,San Francisco,CA,94110.0,San Francisco,San Francisco,Mission/Potrero,"1144 CAPP ST, SAN FRANCISCO, CA 94110, UNITED STATES",Match,"1144 CAPP ST, SAN FRANCISCO, CA, 94110",37.748602551224,-122.417371399547,6.0,75.0,20900.0,2004.0,60750209002004.0,,,,
159997981.0,10845054.0,,431 Bryant St,San Francisco,CA,94107.0,San Francisco,San Francisco,Rincon/South Beach,"431 BRYANT ST, SAN FRANCISCO, CA 94107, UNITED STATES",Match,"431 BRYANT ST, SAN FRANCISCO, CA, 94107",37.78251869073,-122.394224801614,6.0,75.0,61502.0,2002.0,60750615022002.0,,,,
167812661.0,10845711.0,,3200 Middlefield Rd,Menlo Park,CA,94025.0,San Mateo,San Francisco,Redwood City,"3200 MIDDLEFIELD RD, MENLO PARK, CA 94025, UNITED STATES",Match,"3200 MIDDLEFIELD RD, MENLO PARK, CA, 94025",37.47207144353,-122.204510138998,6.0,81.0,610601.0,2003.0,60816106012003.0,,,,
165952081.0,10856352.0,Yard Space Lot 2,30 Tanforan Ave,South San Francisco,CA,94080.0,San Mateo,San Francisco,South San Francisco,"30 TANFORAN AVE, SOUTH SAN FRANCISCO, CA 94080, UNITED STATES",Match,"30 TANFORAN AVE, SOUTH SAN FRANCISCO, CA, 94080",37.639801031337,-122.415685294449,6.0,81.0,602300.0,2074.0,60816023002074.0,,,,
187841231.0,10856786.0,Building 5,181 Oyster Point Blvd,South San Francisco,CA,94080.0,San Mateo,San Francisco,South San Francisco,"181 OYSTER POINT BLVD, SOUTH SAN FRANCISCO, CA 94080, UNITED STATES",Match,"181 OYSTER POINT BLVD, SOUTH SAN FRANCISCO, CA, 94080",37.662374295161,-122.395073355439,6.0,81.0,602300.0,2003.0,60816023002003.0,,,,
203285431.0,10857505.0,,1893 Hayes St,San Francisco,CA,94117.0,San Francisco,San Francisco,West of Van Ness,"1893 HAYES ST, SAN FRANCISCO, CA 94117, UNITED STATES",Match,"1893 HAYES ST, SAN FRANCISCO, CA, 94117",37.77369639068,-122.447515151917,6.0,75.0,16500.0,2005.0,60750165002005.0,,,,
160986621.0,10859564.0,,750 18th St,San Francisco,CA,94107.0,San Francisco,San Francisco,Mission Bay/China Basin,"750 18TH ST, SAN FRANCISCO, CA 94107, UNITED STATES",Match,"750 18TH ST, SAN FRANCISCO, CA, 94107",37.763012110075,-122.390229388435,6.0,75.0,22600.0,2007.0,60750226002007.0,,,,
160613411.0,10871205.0,,450 Maple St,Redwood City,CA,94063.0,San Mateo,San Francisco,Redwood City,"450 MAPLE ST, REDWOOD CITY, CA 94063, UNITED STATES",Match,"450 MAPLE ST, REDWOOD CITY, CA, 94063",37.483684300335,-122.225647775797,6.0,81.0,610203.0,1000.0,60816102031000.0,,,,
170120751.0,10872229.0,,719 Main St,Half Moon Bay,CA,94019.0,San Mateo,San Francisco,Peninsula Coastline,"719 MAIN ST, HALF MOON BAY, CA 94019, UNITED STATES",Match,"719 MAIN ST, HALF MOON BAY, CA, 94019",37.46101817494,-122.429546455276,6.0,81.0,613702.0,3004.0,60816137023004.0,,,,
167156141.0,10875819.0,,740-742 Clement St,San Francisco,CA,94118.0,San Francisco,San Francisco,West of Van Ness,"740 CLEMENT ST, SAN FRANCISCO, CA 94118, UNITED STATES",Match,"740 CLEMENT ST, SAN FRANCISCO, CA, 94118",37.782888344442,-122.46701674421,6.0,75.0,40200.0,3000.0,60750402003000.0,,,,
202963201.0,10888525.0,,38 Bryant St,San Francisco,CA,94105.0,San Francisco,San Francisco,Rincon/South Beach,"38 BRYANT ST, SAN FRANCISCO, CA 94105, UNITED STATES",Match,"38 BRYANT ST, SAN FRANCISCO, CA, 94105",37.786981075026,-122.388778520335,6.0,75.0,61506.0,1000.0,60750615061000.0,,,,
176273591.0,10891117.0,Target Expansion,285 Winston Dr,San Francisco,CA,94132.0,San Francisco,San Francisco,Southern City,"285 WINSTON DR, SAN FRANCISCO, CA 94132, UNITED STATES",Match,"285 WINSTON DR, SAN FRANCISCO, CA, 94132",37.726863578553,-122.477256504545,6.0,75.0,33201.0,1005.0,60750332011005.0,,,,
159060741.0,10895568.0,The Adrian Hotel,493 Eddy St,San Francisco,CA,94109.0,San Francisco,San Francisco,San Francisco Market St,"493 EDDY ST, SAN FRANCISCO, CA 94109, UNITED STATES",Match,"493 EDDY ST, SAN FRANCISCO, CA, 94109",37.783481025407,-122.415705925348,6.0,75.0,12404.0,1000.0,60750124041000.0,,,,
164461801.0,10900738.0,,934 Laurel St,San Carlos,CA,94070.0,San Mateo,San Francisco,Belmont/San Carlos,"934 LAUREL ST, SAN CARLOS, CA 94070, UNITED STATES",Match,"934 LAUREL ST, SAN CARLOS, CA, 94070",37.502115702704,-122.25591192325,6.0,81.0,609201.0,3003.0,60816092013003.0,,,,
159847061.0,10905006.0,,16 Dodge St,San Francisco,CA,94102.0,San Francisco,San Francisco,Civic Center,"16 DODGE ST, SAN FRANCISCO, CA 94102, UNITED STATES",Match,"16 DODGE ST, SAN FRANCISCO, CA, 94102",37.782318757229,-122.416889822171,6.0,75.0,12403.0,2000.0,60750124032000.0,,,,
159997391.0,10906198.0,,618 Shrader St,San Francisco,CA,94117.0,San Francisco,San Francisco,West of Van Ness,"618 SHRADER ST, SAN FRANCISCO, CA 94117, UNITED STATES",Match,"618 SHRADER ST, SAN FRANCISCO, CA, 94117",37.769180356498,-122.451752759451,6.0,75.0,16602.0,1007.0,60750166021007.0,,,,
166202871.0,10912171.0,Previously Thom's Grocery Store,5843 Geary Blvd,San Francisco,CA,94121.0,San Francisco,San Francisco,West of Van Ness,"5843 GEARY BLVD, SAN FRANCISCO, CA 94121, UNITED STATES",Match,"5843 GEARY BLVD, SAN FRANCISCO, CA, 94121",37.780111531917,-122.481977636166,6.0,75.0,47701.0,2002.0,60750477012002.0,,,,
197065861.0,10919073.0,,448 Linden St,San Francisco,CA,94102.0,San Francisco,San Francisco,West of Van Ness,"448 LINDEN ST, SAN FRANCISCO, CA 94102, UNITED STATES",Match,"448 LINDEN ST, SAN FRANCISCO, CA, 94102",37.776163060815,-122.425344974678,6.0,75.0,16200.0,3004.0,60750162003004.0,,,,
168649351.0,10921077.0,Phase I - Building B,Oyster Point Blvd & Gull Dr,South San Francisco,CA,94080.0,San Mateo,San Francisco,South San Francisco,"OYSTER POINT BLVD  GULL DR, SOUTH SAN FRANCISCO, CA 94080, UNITED STATES",No_Match,,,,,,,,,,,,
189137681.0,10921081.0,Phase I - Building A,350 Oyster Point Blvd,South San Francisco,CA,94080.0,San Mateo,San Francisco,South San Francisco,"350 OYSTER POINT BLVD, SOUTH SAN FRANCISCO, CA 94080, UNITED STATES",Match,"350 OYSTER POINT BLVD, SOUTH SAN FRANCISCO, CA, 94080",37.662996965024,-122.38536750901,6.0,81.0,602300.0,2003.0,60816023002003.0,,,,
168221821.0,10929121.0,,1125 Merrill St,Menlo Park,CA,94025.0,San Mateo,San Francisco,Menlo Park,"1125 MERRILL ST, MENLO PARK, CA 94025, UNITED STATES",Match,"1125 MERRILL ST, MENLO PARK, CA, 94025",37.454554577056,-122.182601268044,6.0,81.0,612500.0,1010.0,60816125001010.0,,,,
175708521.0,10930646.0,,101 Oyster Point Blvd,South San Francisco,CA,94080.0,San Mateo,San Francisco,South San Francisco,"101 OYSTER POINT BLVD, SOUTH SAN FRANCISCO, CA 94080, UNITED STATES",Match,"101 OYSTER POINT BLVD, SOUTH SAN FRANCISCO, CA, 94080",37.662636702497,-122.398193128975,6.0,81.0,602300.0,2003.0,60816023002003.0,,,,
166775011.0,10931771.0,The Hotel Castro,4230 18th St,San Francisco,CA,94114.0,San Francisco,San Francisco,San Francisco Market St,"4230 18TH ST, SAN FRANCISCO, CA 94114, UNITED STATES",Match,"4230 18TH ST, SAN FRANCISCO, CA, 94114",37.76086024358,-122.436477488575,6.0,75.0,20500.0,1005.0,60750205001005.0,,,,
167498011.0,10938889.0,,1296 Old County Rd,Belmont,CA,94002.0,San Mateo,San Francisco,Belmont/San Carlos,"1296 OLD COUNTY RD, BELMONT, CA 94002, UNITED STATES",Match,"1296 OLD COUNTY RD, BELMONT, CA, 94002",37.519270973865,-122.273256444193,6.0,81.0,608600.0,2028.0,60816086002028.0,,,,
168306891.0,10945860.0,,1465 Bush St,San Francisco,CA,94109.0,San Francisco,San Francisco,Van Ness/Chinatown,"1465 BUSH ST, SAN FRANCISCO, CA 94109, UNITED STATES",Match,"1465 BUSH ST, SAN FRANCISCO, CA, 94109",37.788517015838,-122.42128028885,6.0,75.0,12001.0,1002.0,60750120011002.0,,,,
167820631.0,10952578.0,,3932 Irving St,San Francisco,CA,94122.0,San Francisco,San Francisco,West of Van Ness,"3932 IRVING ST, SAN FRANCISCO, CA 94122, UNITED STATES",Match,"3932 IRVING ST, SAN FRANCISCO, CA, 94122",37.762611344325,-122.500005194943,6.0,75.0,35101.0,1004.0,60750351011004.0,,,,
160550851.0,10953610.0,,226 1st Ave,San Mateo,CA,94401.0,San Mateo,San Francisco,San Mateo,"226 1ST AVE, SAN MATEO, CA 94401, UNITED STATES",Match,"226 1ST AVE, SAN MATEO, CA, 94401",37.566699323052,-122.324476005616,6.0,81.0,606300.0,3012.0,60816063003012.0,,,,
168912031.0,10958157.0,Bethany Presbyterian Church,2400 Rosewood Dr,San Bruno,CA,94066.0,San Mateo,San Francisco,San Bruno/Millbrae,"2400 ROSEWOOD DR, SAN BRUNO, CA 94066, UNITED STATES",Match,"2400 ROSEWOOD DR, SAN BRUNO, CA, 94066",37.615840464419,-122.432399503961,6.0,81.0,603802.0,3003.0,60816038023003.0,,,,
186919921.0,10978084.0,,1661 Broadway St,Redwood City,CA,94063.0,San Mateo,San Francisco,Redwood City,"1661 BROADWAY ST, REDWOOD CITY, CA 94063, UNITED STATES",Match,"1661 BROADWAY ST, REDWOOD CITY, CA, 94063",37.486853983872,-122.220007603047,6.0,81.0,610201.0,4003.0,60816102014003.0,,,,
175034811.0,10979333.0,,2424 El Camino Real,Redwood City,CA,94063.0,San Mateo,San Francisco,Redwood City,"2424 EL CAMINO REAL, REDWOOD CITY, CA 94063, UNITED STATES",Match,"2424 EL CAMINO REAL, REDWOOD CITY, CA, 94063",37.474411777934,-122.219093711083,6.0,81.0,610700.0,1002.0,60816107001002.0,,,,
162482181.0,10981570.0,,133 Saint Matthews Ave,San Mateo,CA,94401.0,San Mateo,San Francisco,San Mateo,"133 SAINT MATTHEWS AVE, SAN MATEO, CA 94401, UNITED STATES",Match,"133 ST MATTHEWS AVE, SAN MATEO, CA, 94401",37.566922806683,-122.327728399301,6.0,81.0,606300.0,3004.0,60816063003004.0,,,,
188211101.0,10981891.0,Phase II,750 Gateway Blvd,South San Francisco,CA,94080.0,San Mateo,San Francisco,South San Francisco,"750 GATEWAY BLVD, SOUTH SAN FRANCISCO, CA 94080, UNITED STATES",Match,"750 GATEWAY BLVD, SOUTH SAN FRANCISCO, CA, 94080",37.657913659152,-122.398504010642,6.0,81.0,602300.0,2005.0,60816023002005.0,,,,
197987961.0,10981894.0,Phase III,700 Gateway Blvd,South San Francisco,CA,94080.0,San Mateo,San Francisco,South San Francisco,"700 GATEWAY BLVD, SOUTH SAN FRANCISCO, CA 94080, UNITED STATES",Match,"700 GATEWAY BLVD, SOUTH SAN FRANCISCO, CA, 94080",37.657619388511,-122.399331552893,6.0,81.0,602300.0,2005.0,60816023002005.0,,,,
161109801.0,10986922.0,,2480 Sutter St,San Francisco,CA,94115.0,San Francisco,San Francisco,West of Van Ness,"2480 SUTTER ST, SAN FRANCISCO, CA 94115, UNITED STATES",Match,"2480 SUTTER ST, SAN FRANCISCO, CA, 94115",37.785137435252,-122.441204883886,6.0,75.0,15300.0,2002.0,60750153002002.0,,,,
161929381.0,11008795.0,Bldg 5 (Amenity Bldg),301 Airport Blvd,Burlingame,CA,94010.0,San Mateo,San Francisco,Burlingame,"301 AIRPORT BLVD, BURLINGAME, CA 94010, UNITED STATES",Match,"301 AIRPORT BLVD, BURLINGAME, CA, 94010",37.590878394847,-122.334747953873,6.0,81.0,605400.0,5002.0,60816054005002.0,,,,
203475421.0,11020634.0,The Madelon,2000 Bryant St,San Francisco,CA,94110.0,San Francisco,San Francisco,Mission,"2000 BRYANT ST, SAN FRANCISCO, CA 94110, UNITED STATES",Match,"2000 BRYANT ST, SAN FRANCISCO, CA, 94110",37.761701627474,-122.410183126543,6.0,75.0,22801.0,1018.0,60750228011018.0,,,,
162556471.0,11021692.0,,890-894 Folsom St,San Francisco,CA,94107.0,San Francisco,San Francisco,Yerba Buena,"890 FOLSOM ST, SAN FRANCISCO, CA 94107, UNITED STATES",Match,"890 FOLSOM ST, SAN FRANCISCO, CA, 94107",37.780484702105,-122.403215087199,6.0,75.0,17801.0,1001.0,60750178011001.0,,,,
